User ID,Time (UTC),Survey Completion,Publisher Category,Gender,Age,Geography,Weight,Question #1 Answer 1: Genetic engineering,Question #1 Answer 2: Brain implants,Question #1 Answer 3: Synthetic materials,Question #1 Answer 4: Artificial intelligence,Question #1 Answer 5: Quantum computing,Question #1 Answer 6: Nuclear power,Question #1 Answer: None of the above,Question #2 Answer 1: New vaccine development,Question #2 Answer 2: Military drones,Question #2 Answer 3: Self-driving cars,Question #2 Answer 4: Satellite internet service,Question #2 Answer 5: Robotics,Question #2 Answer 6: Facial recognition algorithms,Question #2 Answer: None of the above,Question #3 Answer 1: Genetic engineering,Question #3 Answer 2: Brain implants,Question #3 Answer 3: Synthetic materials,Question #3 Answer 4: Artificial intelligence,Question #3 Answer 5: Quantum computing,Question #3 Answer 6: Nuclear power,Question #3 Answer: None of the above,Question #4 Answer 1: New vaccine development,Question #4 Answer 2: Military drones,Question #4 Answer 3: Self-driving cars,Question #4 Answer 4: Satellite internet service,Question #4 Answer 5: Robotics,Question #4 Answer 6: Facial recognition algorithms,Question #4 Answer: None of the above,Question #5 Answer,Question #6 Answer,Question #7 Answer,Question #8 Answer,Question #9 Answer,Question #10 Synonym Group,Question #10 Raw Response,Response Time #1 (ms),Response Time #2 (ms),Response Time #3 (ms),Response Time #4 (ms),Response Time #5 (ms),Response Time #6 (ms),Response Time #7 (ms),Response Time #8 (ms),Response Time #9 (ms),Response Time #10 (ms),Region,State,Q1_Score,Q2_Score,Q3_Score,Q4_Score,Q5_Score,Q6_Score,Q7_Score,Q8_Score,Q9_Score,Q10_Score,Total_Score
1112844841,2020-12-09 16:00:00,Complete,Mobile App,Male,18-24,US-MIDWEST-MN,0.6658225,,,,,,,None of the above,,Military drones,,,,,,,,,,,,None of the above,,,,,,Facial recognition algorithms,,3,5,4,3,5,School,School,9155,11967,9211,11150,5141,3253,3705,17362,5737,13833,MIDWEST,MN,0.0,1.6666666666666667,10.0,8.333333333333334,3.3333333333333335,6.666666666666667,5.0,6.666666666666667,6.666666666666667,10.0,58.33333333333333
1122298968,2020-12-09 17:00:00,Complete,Mobile App,Female,18-24,US-WEST-CA,1.159506,,,,,Quantum computing,Nuclear power,,,Military drones,,,,Facial recognition algorithms,,Genetic engineering,,,,,,,New vaccine development,,Self-driving cars,,,,,3,2,5,6,2,New credit cards where you can load multiple cards onto it.,New credit cards where you can load multiple cards onto it.,26242,13107,15001,11906,7185,3508,4126,6080,6964,48783,WEST,CA,3.3333333333333335,3.3333333333333335,8.333333333333334,6.666666666666666,3.3333333333333335,1.6666666666666667,6.666666666666667,1.6666666666666667,1.6666666666666667,10.0,46.66666666666666
1157279903,2020-12-10 08:00:00,Complete,Mobile App,Male,45-54,US-SOUTH-WV,1.3947465,,,Synthetic materials,Artificial intelligence,,,,,Military drones,,,,Facial recognition algorithms,,Genetic engineering,,Synthetic materials,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,5,3,5,5,4,Non-lethal weapons,Non-lethal weapons,36357,14422,57264,16417,9173,5846,13870,21086,12348,132579,SOUTH,WV,3.3333333333333335,3.3333333333333335,3.333333333333333,0.0,6.666666666666667,3.3333333333333335,6.666666666666667,3.3333333333333335,5.0,0.0,35.0
1164178835,2020-12-10 00:00:00,Complete,Mobile App,Female,55-64,US-NORTHEAST-ME,2.0162793,Genetic engineering,Brain implants,,Artificial intelligence,,Nuclear power,,,Military drones,,,,Facial recognition algorithms,,,,,Artificial intelligence,,Nuclear power,,New vaccine development,,Self-driving cars,Satellite internet service,,,,5,2,4,6,3,AI,Artificial Intelligence,25940,19327,26565,18583,7218,11831,4924,22876,11215,84483,NORTHEAST,ME,6.666666666666667,3.3333333333333335,6.666666666666666,5.0,6.666666666666667,1.6666666666666667,5.0,1.6666666666666667,3.3333333333333335,10.0,50.0
1192518081,2020-12-10 16:00:00,Complete,Mobile App,Male,25-34,US-SOUTH-TX,0.5052639,Genetic engineering,Brain implants,,Artificial intelligence,,,,,,Self-driving cars,,,Facial recognition algorithms,,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,,,,Military drones,,Satellite internet service,Robotics,,,7,2,2,4,5,AI,Artificial Intelligence,21548,15000,13808,9656,3630,4640,2227,8542,26314,10135,SOUTH,TX,5.0,3.3333333333333335,1.666666666666666,5.0,10.0,1.6666666666666667,1.6666666666666667,5.0,6.666666666666667,10.0,50.0
1206846932,2020-12-10 20:00:00,Complete,Mobile App,Female,35-44,US-MIDWEST-IL,1.1223499,,,,,,,None of the above,New vaccine development,Military drones,Self-driving cars,,Robotics,,,,,,Artificial intelligence,,,,New vaccine development,Military drones,Self-driving cars,,,,,7,7,4,5,4,Machines taking over jobs.,Machines taking over jobs.,6696,14535,7406,8773,4509,2259,3686,8515,7794,27734,MIDWEST,IL,0.0,6.666666666666667,8.333333333333334,5.0,10.0,10.0,5.0,3.3333333333333335,5.0,10.0,63.333333333333336
1224157652,2020-12-10 11:00:00,Complete,Mobile App,Male,65+,US-SOUTH-TX,1.0829235,Genetic engineering,Brain implants,,,,,,New vaccine development,,,,,Facial recognition algorithms,,,,,Artificial intelligence,,Nuclear power,,,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,2,2,7,5,2,Genetic engineering,Genetic engineering,44469,30757,16212,27044,8456,4605,6631,23794,14469,108513,SOUTH,TX,3.3333333333333335,3.3333333333333335,6.666666666666666,1.666666666666666,1.6666666666666667,1.6666666666666667,10.0,3.3333333333333335,1.6666666666666667,10.0,43.33333333333333
1252437646,2020-12-09 18:00:00,Complete,Mobile App,Male,18-24,US-WEST-CA,0.6340627,,,,,,,None of the above,,,,,,,None of the above,,,,Artificial intelligence,Quantum computing,Nuclear power,,,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,1,2,1,6,2,Social Media,Social Media,10008,11831,16605,13535,2988,5546,2783,11612,6527,14205,WEST,CA,0.0,0.0,5.0,1.666666666666666,0.0,1.6666666666666667,0.0,1.6666666666666667,1.6666666666666667,10.0,21.666666666666664
1312909513,2020-12-09 16:00:00,Complete,Mobile App,Male,65+,US-MIDWEST-MN,1.0775655,,,,,,,None of the above,,Military drones,,,,Facial recognition algorithms,,,,,,,,None of the above,,,Self-driving cars,Satellite internet service,,,,4,4,5,5,4,AI,AI,20824,17140,11124,13483,5059,2703,3390,8933,10911,17330,MIDWEST,MN,0.0,3.3333333333333335,10.0,6.666666666666666,5.0,5.0,6.666666666666667,3.3333333333333335,5.0,10.0,55.0
1325815106,2020-12-10 09:00:00,Complete,Mobile App,Unknown,25-34,US-SOUTH-SC,0.0,,,Synthetic materials,,,Nuclear power,,,,Self-driving cars,,,Facial recognition algorithms,,Genetic engineering,Brain implants,Synthetic materials,,Quantum computing,,,New vaccine development,,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,2,5,6,5,3,As targeting,As targeting,26396,13743,15386,11507,9791,4228,4034,8385,7394,24029,SOUTH,SC,3.3333333333333335,3.3333333333333335,3.333333333333333,1.666666666666666,1.6666666666666667,6.666666666666667,8.333333333333334,3.3333333333333335,3.3333333333333335,10.0,45.0
1378542505,2020-12-10 21:00:00,Complete,Mobile App,Female,65+,US-WEST-OR,1.8765418,,,,,,Nuclear power,,,,Self-driving cars,,,,,,,,,,,None of the above,,,,,,,None of the above,4,6,4,6,3,,I don't know.,34371,18051,16918,9336,8469,5808,9592,11999,11358,47370,WEST,OR,1.6666666666666667,1.6666666666666667,10.0,10.0,5.0,8.333333333333334,5.0,1.6666666666666667,3.3333333333333335,0.0,46.66666666666667
1381765486,2020-12-09 21:00:00,Complete,Mobile App,Female,35-44,US-WEST-MT,1.0688138,,,,,,,None of the above,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,4,4,4,4,4,Vaccine,Vaccine,11144,13873,6524,5245,2767,2094,1887,1268,928,24790,WEST,MT,0.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,10.0,65.0
1385541635,2020-12-09 20:00:00,Complete,Mobile App,Male,35-44,US-SOUTH-LA,0.6167961,Genetic engineering,Brain implants,,,,,,New vaccine development,,,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,4,4,5,5,5,Cloning,Clones,37686,14654,5181,4005,6775,3761,2664,7465,6270,8084,SOUTH,LA,3.3333333333333335,3.3333333333333335,10.0,10.0,5.0,5.0,6.666666666666667,3.3333333333333335,6.666666666666667,10.0,63.333333333333336
1410676569,2020-12-09 17:00:00,Complete,Mobile App,Female,35-44,US-SOUTH-SC,1.1279306,Genetic engineering,Brain implants,,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,,,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,5,7,6,4,4,"Internet trackings as in locations, saving personal information data ect.","Internet trackings as in locations, saving personal information data ect.",28189,13506,31313,18998,8853,2345,4044,15966,8641,135031,SOUTH,SC,8.333333333333334,10.0,0.0,3.333333333333333,6.666666666666667,10.0,8.333333333333334,5.0,5.0,10.0,66.66666666666667
1419629889,2020-12-10 01:00:00,Complete,Mobile App,Male,25-34,US-MIDWEST-MI,0.502764,,,,,,,None of the above,,,,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,2,4,5,3,3,None,None,15136,12685,7889,5557,5645,4073,3057,9750,12832,8470,MIDWEST,MI,0.0,1.6666666666666667,10.0,10.0,1.6666666666666667,5.0,6.666666666666667,6.666666666666667,3.3333333333333335,0.0,45.0
1442970745,2020-12-09 19:00:00,Complete,Mobile App,Unknown,25-34,US-NORTHEAST-NY,0.0,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,7,1,7,7,1,,idk,14400,10320,9250,5443,5467,3603,2663,9913,8792,16442,NORTHEAST,NY,10.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,40.0
1495726774,2020-12-10 11:00:00,Complete,Mobile App,Male,45-54,US-NORTHEAST-MA,1.0935732,Genetic engineering,Brain implants,,,,,,New vaccine development,,,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,5,3,5,5,3,AI,Artificial intelligence,20696,20173,22398,9178,9693,6533,2826,14274,8528,25545,NORTHEAST,MA,3.3333333333333335,3.3333333333333335,10.0,10.0,6.666666666666667,3.3333333333333335,6.666666666666667,3.3333333333333335,3.3333333333333335,10.0,60.00000000000001
1548490070,2020-12-11 06:00:00,Complete,Mobile App,Female,18-24,US-WEST-NV,1.159506,Genetic engineering,,,,,,,,Military drones,,,,Facial recognition algorithms,,Genetic engineering,,,,,,,,Military drones,,,,Facial recognition algorithms,,1,3,7,6,4,Surveillance,Surveillance,10879,6451,3575,3544,5447,2606,3563,4482,2264,32977,WEST,NV,1.6666666666666667,3.3333333333333335,8.333333333333334,6.666666666666666,0.0,3.3333333333333335,10.0,1.6666666666666667,5.0,10.0,49.99999999999999
1567075546,2020-12-11 05:00:00,Complete,Mobile App,Female,35-44,US-SOUTH-NC,1.1279306,Genetic engineering,Brain implants,,,,,,,Military drones,Self-driving cars,,,,,,,Synthetic materials,Artificial intelligence,,,,,,,,Robotics,Facial recognition algorithms,,3,7,4,7,1,Ads,Ads,27840,15996,14880,17867,10515,4867,4606,14368,13250,35255,SOUTH,NC,3.3333333333333335,3.3333333333333335,6.666666666666666,6.666666666666666,3.3333333333333335,10.0,5.0,0.0,0.0,10.0,48.33333333333333
1587181975,2020-12-09 21:00:00,Complete,Mobile App,Male,25-34,US-MIDWEST-IA,0.502764,Genetic engineering,Brain implants,,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,7,6,6,4,4,AI,AI,13299,9434,8002,8322,4171,1684,1836,6068,6052,21496,MIDWEST,IA,6.666666666666667,6.666666666666667,10.0,10.0,10.0,8.333333333333334,8.333333333333334,5.0,5.0,10.0,80.0
1632032559,2020-12-10 10:00:00,Complete,Mobile App,Male,45-54,US-WEST-CA,1.3216455,,,,,,Nuclear power,,New vaccine development,Military drones,,,,,,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,,,Robotics,Facial recognition algorithms,,3,1,4,6,2,cyber security for world governments,cyber security for world governments,17311,20651,11345,11780,7601,4492,3230,7840,11041,57321,WEST,CA,1.6666666666666667,3.3333333333333335,0.0,3.333333333333333,3.3333333333333335,0.0,5.0,1.6666666666666667,1.6666666666666667,10.0,30.0
1649493546,2020-12-10 06:00:00,Complete,Mobile App,Female,35-44,US-MIDWEST-OH,1.1223499,Genetic engineering,Brain implants,,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,,Robotics,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,5,5,5,3,4,Wifi,Wifi,19617,10262,7200,5565,5082,2474,1715,10858,6221,17275,MIDWEST,OH,6.666666666666667,8.333333333333334,10.0,10.0,6.666666666666667,6.666666666666667,6.666666666666667,6.666666666666667,5.0,10.0,76.66666666666666
1652975682,2020-12-11 09:00:00,Complete,Mobile App,Male,18-24,US-WEST-OR,0.6340627,Genetic engineering,Brain implants,,,,,,,Military drones,,,,Facial recognition algorithms,,,Brain implants,,Artificial intelligence,,,,,,Self-driving cars,,,Facial recognition algorithms,,5,3,6,4,4,Invasive biometric tracking,Invasive biometric tracking,18657,14404,6182,10884,7644,3812,3228,6688,7108,36402,WEST,OR,3.3333333333333335,3.3333333333333335,6.666666666666666,6.666666666666666,6.666666666666667,3.3333333333333335,8.333333333333334,5.0,5.0,10.0,58.333333333333336
166771970,2020-12-09 23:00:00,Complete,Mobile App,Male,25-34,US-SOUTH-KY,0.5052639,Genetic engineering,,,,,,,,,,,,,None of the above,,,,Artificial intelligence,,,,New vaccine development,Military drones,,,Robotics,,,3,4,5,6,3,Nanotechnology,Nanotechnology,17208,14462,15998,8029,10014,4477,6437,7279,11269,36074,SOUTH,KY,1.6666666666666667,0.0,8.333333333333334,5.0,3.3333333333333335,5.0,6.666666666666667,1.6666666666666667,3.3333333333333335,0.0,35.0
1709486193,2020-12-11 04:00:00,Complete,Mobile App,Male,55-64,US-NORTHEAST-PA,1.1025795,,,,Artificial intelligence,,,,,Military drones,,,,,,,,,,,,None of the above,,,,,,,None of the above,7,5,1,7,4,Can't think of one,Can't think of one,15545,12127,7779,3224,3931,3736,7418,6698,8608,17762,NORTHEAST,PA,1.6666666666666667,1.6666666666666667,10.0,10.0,10.0,6.666666666666667,0.0,0.0,5.0,10.0,55.0
1740553990,2020-12-11 05:00:00,Complete,Mobile App,Female,35-44,US-SOUTH-GA,1.1279306,,,,,,Nuclear power,,,,,,,Facial recognition algorithms,,,,,,,Nuclear power,,,,,,,,None of the above,4,2,5,6,3,Job automation and the loss of jobs,Job automation and the loss of jobs,23781,18836,13612,5973,4408,3162,2818,7411,39621,54776,SOUTH,GA,1.6666666666666667,1.6666666666666667,8.333333333333334,10.0,5.0,1.6666666666666667,6.666666666666667,1.6666666666666667,3.3333333333333335,10.0,50.0
1770811409,2020-12-09 18:00:00,Complete,Mobile App,Female,25-34,US-NORTHEAST-ME,0.7244553,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,,,,New vaccine development,,,,Robotics,Facial recognition algorithms,,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,,,,New vaccine development,,,,Robotics,Facial recognition algorithms,,5,3,5,4,5,Secret databases of personal information for the use of exploitation,Secret databases of personal information for the use of exploitation,28394,13527,13643,7465,5644,4125,4082,12730,17722,54437,NORTHEAST,ME,6.666666666666667,5.0,3.333333333333333,5.0,6.666666666666667,3.3333333333333335,6.666666666666667,5.0,6.666666666666667,10.0,58.33333333333333
1781438762,2020-12-10 11:00:00,Complete,Mobile App,Male,18-24,US-SOUTH-GA,0.6691331,Genetic engineering,,,Artificial intelligence,,,,,Military drones,,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,5,2,7,7,3,Dishonest media,Dishonest media,13827,15445,10673,8185,7032,3284,5565,11446,10846,30390,SOUTH,GA,3.3333333333333335,3.3333333333333335,10.0,10.0,6.666666666666667,1.6666666666666667,10.0,0.0,3.3333333333333335,10.0,58.333333333333336
1791114765,2020-12-10 07:00:00,Complete,Mobile App,Male,25-34,US-MIDWEST-SD,0.502764,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,1,1,1,5,2,None,None,11691,8694,1831,1432,3378,1481,1060,9352,5206,10390,MIDWEST,SD,0.0,0.0,10.0,10.0,0.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,25.0
1793787971,2020-12-10 03:00:00,Complete,Mobile App,Male,65+,US-MIDWEST-MO,1.0775655,,,,Artificial intelligence,,Nuclear power,,,,Self-driving cars,,Robotics,,,,,,,,,None of the above,,,,,,,None of the above,5,5,6,4,5,None,None,20661,18176,23716,15032,7358,2267,5113,10660,2270,29335,MIDWEST,MO,3.3333333333333335,3.3333333333333335,10.0,10.0,6.666666666666667,6.666666666666667,8.333333333333334,5.0,6.666666666666667,0.0,60.0
1813623218,2020-12-11 00:00:00,Complete,Mobile App,Male,35-44,US-NORTHEAST-MA,0.4836088,Genetic engineering,,,,,,,,,,,,,None of the above,,,,Artificial intelligence,Quantum computing,,,,,,,Robotics,,,2,2,2,5,2,GOOGLE,Google,16268,12207,8985,6061,4423,2440,1657,10285,3217,10281,NORTHEAST,MA,1.6666666666666667,0.0,6.666666666666666,8.333333333333334,1.6666666666666667,1.6666666666666667,1.6666666666666667,3.3333333333333335,1.6666666666666667,10.0,36.66666666666667
1841846409,2020-12-11 13:00:00,Complete,Mobile App,Male,45-54,US-SOUTH-KY,1.3947465,Genetic engineering,,,Artificial intelligence,,,,,,,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,5,3,4,5,2,Surveillance,Surveillance,12588,13390,8095,2847,7358,4616,3974,9306,7633,24858,SOUTH,KY,3.3333333333333335,1.6666666666666667,10.0,10.0,6.666666666666667,3.3333333333333335,5.0,3.3333333333333335,1.6666666666666667,10.0,55.0
1858970567,2020-12-09 17:00:00,Complete,Mobile App,Male,25-34,US-SOUTH-AR,0.5052639,,,,,,,None of the above,,Military drones,,,,,,,,,,,,None of the above,,,,,,,None of the above,1,1,1,6,3,,,21049,14709,11477,7928,8370,5432,2813,15202,9683,29773,SOUTH,AR,0.0,1.6666666666666667,10.0,10.0,0.0,0.0,0.0,1.6666666666666667,3.3333333333333335,0.0,26.666666666666664
1888928426,2020-12-10 00:00:00,Complete,Mobile App,Male,25-34,US-NORTHEAST-CT,0.3961602,,Brain implants,,,,,,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,3,1,1,4,4,Self healing,Self healing,36099,17116,16046,6954,10916,3651,2279,15756,11720,52531,NORTHEAST,CT,1.6666666666666667,0.0,10.0,10.0,3.3333333333333335,0.0,0.0,5.0,5.0,10.0,45.0
1920139714,2020-12-10 03:00:00,Complete,Mobile App,Female,25-34,US-SOUTH-AR,0.9239724,Genetic engineering,,,Artificial intelligence,Quantum computing,,,,,Self-driving cars,,,Facial recognition algorithms,,,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,6,4,5,5,4,Smart homes,Smart homes,17561,19990,11678,10387,3951,3467,2518,9886,7194,29857,SOUTH,AR,5.0,3.3333333333333335,1.666666666666666,0.0,8.333333333333334,5.0,6.666666666666667,3.3333333333333335,5.0,10.0,48.333333333333336
1932155319,2020-12-09 20:00:00,Complete,Mobile App,Male,25-34,US-SOUTH-FL,0.5052639,Genetic engineering,Brain implants,,,,,,,Military drones,,,,Facial recognition algorithms,,,,,,,,None of the above,,,,Satellite internet service,,,,5,4,5,4,4,Cloning,Cloning,14803,9583,16467,15037,10397,5212,3759,24981,132996,9455,SOUTH,FL,3.3333333333333335,3.3333333333333335,10.0,8.333333333333334,6.666666666666667,5.0,6.666666666666667,5.0,5.0,10.0,63.333333333333336
1945191301,2020-12-09 23:00:00,Complete,Mobile App,Male,25-34,US-MIDWEST-KS,0.502764,,,,,Quantum computing,,,,Military drones,,,,Facial recognition algorithms,,,,,,,,None of the above,New vaccine development,Military drones,Self-driving cars,Satellite internet service,,Facial recognition algorithms,,3,3,7,4,5,Deepfakes,Deepfakes,592497,12867,27169,12295,4288,2460,1822,7425,4642,79500,MIDWEST,KS,1.6666666666666667,3.3333333333333335,10.0,1.666666666666666,3.3333333333333335,3.3333333333333335,10.0,5.0,6.666666666666667,10.0,54.99999999999999
