User ID,Time (UTC),Survey Completion,Publisher Category,Gender,Age,Geography,Weight,Question #1 Answer 1: Genetic engineering,Question #1 Answer 2: Brain implants,Question #1 Answer 3: Synthetic materials,Question #1 Answer 4: Artificial intelligence,Question #1 Answer 5: Quantum computing,Question #1 Answer 6: Nuclear power,Question #1 Answer: None of the above,Question #2 Answer 1: New vaccine development,Question #2 Answer 2: Military drones,Question #2 Answer 3: Self-driving cars,Question #2 Answer 4: Satellite internet service,Question #2 Answer 5: Robotics,Question #2 Answer 6: Facial recognition algorithms,Question #2 Answer: None of the above,Question #3 Answer 1: Genetic engineering,Question #3 Answer 2: Brain implants,Question #3 Answer 3: Synthetic materials,Question #3 Answer 4: Artificial intelligence,Question #3 Answer 5: Quantum computing,Question #3 Answer 6: Nuclear power,Question #3 Answer: None of the above,Question #4 Answer 1: New vaccine development,Question #4 Answer 2: Military drones,Question #4 Answer 3: Self-driving cars,Question #4 Answer 4: Satellite internet service,Question #4 Answer 5: Robotics,Question #4 Answer 6: Facial recognition algorithms,Question #4 Answer: None of the above,Question #5 Answer,Question #6 Answer,Question #7 Answer,Question #8 Answer,Question #9 Answer,Question #10 Synonym Group,Question #10 Raw Response,Response Time #1 (ms),Response Time #2 (ms),Response Time #3 (ms),Response Time #4 (ms),Response Time #5 (ms),Response Time #6 (ms),Response Time #7 (ms),Response Time #8 (ms),Response Time #9 (ms),Response Time #10 (ms),Region,State,Q1_Score,Q2_Score,Q3_Score,Q4_Score,Q5_Score,Q6_Score,Q7_Score,Q8_Score,Q9_Score,Q10_Score,Total_Score
120141388,2020-10-14 17:00:00,Complete,Mobile App,Female,55-64,US-WEST-MT,2.4463989,Genetic engineering,,,,,,,,,,,,,None of the above,,,,Artificial intelligence,,Nuclear power,,New vaccine development,,,,Robotics,,,4,3,5,5,3,Military and spyware,Military and spyware,13331,8611,9739,8015,8002,2438,6471,7335,5584,28047,WEST,MT,1.6666666666666667,0.0,6.666666666666666,6.666666666666666,5.0,3.3333333333333335,6.666666666666667,3.3333333333333335,3.3333333333333335,10.0,46.66666666666667
1208783181,2020-10-15 03:00:00,Complete,Mobile App,Male,65+,US-SOUTH-VA,3.744999,Genetic engineering,Brain implants,,,Quantum computing,Nuclear power,,,Military drones,Self-driving cars,,Robotics,,,,Brain implants,,,,,,,,,Satellite internet service,,,,4,4,4,5,5,Mainly robotics,Mainly robotics,23769,14916,22621,9015,5432,10407,5078,27092,8352,63367,SOUTH,VA,6.666666666666667,5.0,8.333333333333334,8.333333333333334,5.0,5.0,5.0,3.3333333333333335,6.666666666666667,10.0,63.333333333333336
1221096989,2020-10-15 03:00:00,Complete,Mobile App,Male,25-34,US-SOUTH-OK,0.6998774,Genetic engineering,,,,,,,,,,,,,None of the above,,,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,5,2,1,6,1,"Not technology per day, but the crippling social and day-to-day reliance on said technology could cause massive issues as it continues to proliferate. Skills like ""hand calcs"" and face-to-face conversation are becoming a lost art.","Not technology per day, but the crippling social and day-to-day reliance on said technology could cause massive issues as it continues to proliferate. Skills like ""hand calcs"" and face-to-face conversation are becoming a lost art.",37511,9132,9634,7179,6105,3288,2401,6459,6869,174365,SOUTH,OK,1.6666666666666667,0.0,3.333333333333333,0.0,6.666666666666667,1.6666666666666667,0.0,1.6666666666666667,0.0,0.0,15.0
1231177184,2020-10-15 01:00:00,Complete,Mobile App,Female,35-44,US-MIDWEST-IN,0.6781494,,,,,,,None of the above,,,,,,,None of the above,,,Synthetic materials,Artificial intelligence,,,,,,,Satellite internet service,,Facial recognition algorithms,,1,1,1,6,1,None,None,10333,294208,7293,9299,2649,2055,3229,6537,14074,12216,MIDWEST,IN,0.0,0.0,6.666666666666666,6.666666666666666,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,14.999999999999998
1239890916,2020-10-15 00:00:00,Complete,Mobile App,Male,55-64,US-MIDWEST-IA,1.6283612,,,,,,,None of the above,,,,,,Facial recognition algorithms,,,,Synthetic materials,,,Nuclear power,,,,Self-driving cars,Satellite internet service,Robotics,,,2,1,7,7,1,Surveillance technology,Surveillance technology,75486,24830,26444,34450,18353,6150,13382,17977,11567,102842,MIDWEST,IA,0.0,1.6666666666666667,6.666666666666666,5.0,1.6666666666666667,0.0,10.0,0.0,0.0,10.0,35.0
1249207865,2020-10-15 06:00:00,Complete,Mobile App,Male,35-44,US-MIDWEST-MN,0.4866675,Genetic engineering,,,,,,,,,,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,4,4,4,3,4,Stupid people,Stupid people,33673,21251,16313,5201,8992,2492,1613,11516,4180,15843,MIDWEST,MN,1.6666666666666667,1.6666666666666667,10.0,10.0,5.0,5.0,5.0,6.666666666666667,5.0,10.0,60.0
1252130348,2020-10-14 17:00:00,Complete,Mobile App,Female,45-54,US-WEST-AK,1.688547,,Brain implants,,,,Nuclear power,,New vaccine development,Military drones,,,,,,,,,,,,None of the above,,,,,,,None of the above,5,4,3,5,4,None,None,41500,18594,14501,8566,5633,5167,5015,16854,12595,13080,WEST,AK,3.3333333333333335,3.3333333333333335,10.0,10.0,6.666666666666667,5.0,3.3333333333333335,3.3333333333333335,5.0,0.0,50.00000000000001
1259993432,2020-10-14 18:00:00,Complete,Mobile App,Female,35-44,US-SOUTH-AL,1.0359526,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,,Satellite internet service,Robotics,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,7,2,7,6,2,Profiling,Profiling,71705,20263,7999,8946,6127,5180,3305,63408,7157,59106,SOUTH,AL,10.0,8.333333333333334,10.0,10.0,10.0,1.6666666666666667,10.0,1.6666666666666667,1.6666666666666667,10.0,73.33333333333333
1276712831,2020-10-14 16:00:00,Complete,Mobile App,Male,18-24,US-MIDWEST-OH,0.3926544,,,,,,,None of the above,,Military drones,,,,,,,,,,,,None of the above,,,,,,,None of the above,4,4,4,4,4,Robotics,Robots,10689,7401,3405,2811,2334,1149,1098,3861,1022,8378,MIDWEST,OH,0.0,1.6666666666666667,10.0,10.0,5.0,5.0,5.0,5.0,5.0,10.0,56.666666666666664
1295365880,2020-10-14 15:00:00,Complete,Mobile App,Female,25-34,US-NORTHEAST-NY,0.7843443,Genetic engineering,Brain implants,Synthetic materials,,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,,,,,,Brain implants,,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,,,3,6,3,5,3,Manufacturing automation,Manufacturing automation,19366,15230,16960,11130,4372,2725,2449,8202,6146,37378,NORTHEAST,NY,6.666666666666667,5.0,5.0,1.666666666666666,3.3333333333333335,8.333333333333334,3.3333333333333335,3.3333333333333335,3.3333333333333335,10.0,50.00000000000001
1308571909,2020-10-15 04:00:00,Complete,Mobile App,Female,35-44,US-WEST-AZ,0.731154,Genetic engineering,,,Artificial intelligence,,Nuclear power,,,,Self-driving cars,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,7,4,5,3,6,Not really sure,Not really sure,17291,13623,23452,45711,5656,9561,4034,20045,9843,36828,WEST,AZ,5.0,3.3333333333333335,10.0,10.0,10.0,5.0,6.666666666666667,6.666666666666667,8.333333333333334,0.0,65.0
131765472,2020-10-15 08:00:00,Complete,Mobile App,Male,18-24,US-MIDWEST-IA,0.3926544,Genetic engineering,,,,,,,,,Self-driving cars,,Robotics,Facial recognition algorithms,,Genetic engineering,Brain implants,,Artificial intelligence,,,,,Military drones,Self-driving cars,,Robotics,Facial recognition algorithms,,1,1,1,5,3,Weapons,Gun,13085,10257,10607,9205,6044,1972,3731,9537,6147,12465,MIDWEST,IA,1.6666666666666667,5.0,5.0,3.333333333333333,0.0,0.0,0.0,3.3333333333333335,3.3333333333333335,10.0,31.666666666666664
1323684317,2020-10-15 09:00:00,Complete,Mobile App,Female,45-54,US-NORTHEAST-PA,1.9241365,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,1,2,1,7,3,None,None,13109,10348,10377,8499,8841,3087,2206,9199,5971,12426,NORTHEAST,PA,8.333333333333334,10.0,1.666666666666666,0.0,0.0,1.6666666666666667,0.0,0.0,3.3333333333333335,0.0,25.0
1389981917,2020-10-14 15:00:00,Complete,Mobile App,Female,25-34,US-SOUTH-TX,0.975248,,Brain implants,,,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,,,Facial recognition algorithms,,,,Synthetic materials,Artificial intelligence,,,,,,,,,,None of the above,3,6,6,3,5,None,None,24255,21769,19407,10070,7888,4243,8649,19972,17743,14843,SOUTH,TX,3.3333333333333335,6.666666666666667,6.666666666666666,10.0,3.3333333333333335,8.333333333333334,8.333333333333334,6.666666666666667,6.666666666666667,0.0,59.99999999999999
1405452724,2020-10-15 06:00:00,Complete,Mobile App,Female,25-34,US-WEST-WY,0.6883099,,,,Artificial intelligence,,Nuclear power,,,Military drones,,,,,,,,,,,,None of the above,,,,,,,None of the above,4,1,2,6,2,Idk,Idk,13503,23852,7138,7773,5277,3818,5894,7565,8444,62867,WEST,WY,3.3333333333333335,1.6666666666666667,10.0,10.0,5.0,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,10.0,45.0
1405969253,2020-10-14 18:00:00,Complete,Mobile App,Female,35-44,US-SOUTH-TX,1.0359526,Genetic engineering,Brain implants,,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,,Robotics,,,,,Synthetic materials,Artificial intelligence,,,,New vaccine development,,,Satellite internet service,,Facial recognition algorithms,,5,6,5,3,6,None,None,24372,25869,9444,8899,7716,3744,3707,11969,9469,23969,SOUTH,TX,6.666666666666667,6.666666666666667,6.666666666666666,5.0,6.666666666666667,8.333333333333334,6.666666666666667,6.666666666666667,8.333333333333334,0.0,61.666666666666664
1423588308,2020-10-14 22:00:00,Complete,Mobile App,Female,35-44,US-NORTHEAST-NH,0.8331661,,,,Artificial intelligence,,,,,Military drones,,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,5,4,5,5,3,Government spying tech,Government spying tech,8435,7936,7196,2429,5056,3094,2089,10739,13140,29687,NORTHEAST,NH,1.6666666666666667,3.3333333333333335,10.0,10.0,6.666666666666667,5.0,6.666666666666667,3.3333333333333335,3.3333333333333335,10.0,60.00000000000001
1426384174,2020-10-14 16:00:00,Complete,Mobile App,Male,35-44,US-MIDWEST-MN,0.4866675,Genetic engineering,,,Artificial intelligence,,,,,,,,,,None of the above,,,,,,,None of the above,,,Self-driving cars,,Robotics,,,4,2,2,6,2,None,None,39334,11599,17160,17993,19114,15991,6222,30711,14296,14038,MIDWEST,MN,3.3333333333333335,0.0,10.0,6.666666666666666,5.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,31.66666666666667
1431176438,2020-10-15 06:00:00,Complete,Mobile App,Male,35-44,US-SOUTH-VA,0.7434415,Genetic engineering,Brain implants,,,,,,,,Self-driving cars,,,,,,,Synthetic materials,Artificial intelligence,,Nuclear power,,,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,3,7,2,5,1,Drone delivery,Drone delivery,39800,25506,18519,17573,10143,5075,5901,15470,18400,147579,SOUTH,VA,3.3333333333333335,1.6666666666666667,5.0,1.666666666666666,3.3333333333333335,10.0,1.6666666666666667,3.3333333333333335,0.0,10.0,40.0
1445691017,2020-10-15 04:00:00,Complete,Mobile App,Male,25-34,US-SOUTH-FL,0.6998774,,,,Artificial intelligence,,Nuclear power,,,Military drones,,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,5,4,6,5,4,None,None,13649,17030,6384,2254,5255,4325,2661,10751,9704,10913,SOUTH,FL,3.3333333333333335,3.3333333333333335,10.0,10.0,6.666666666666667,5.0,8.333333333333334,3.3333333333333335,5.0,0.0,55.00000000000001
1458007177,2020-10-14 21:00:00,Complete,Mobile App,Male,25-34,US-MIDWEST-IN,0.4581498,Genetic engineering,Brain implants,,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,,,,,,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,,,,,,6,2,3,5,4,None,None,256253,14969,17755,6775,7543,4050,3455,13084,17494,8190,MIDWEST,IN,8.333333333333334,3.3333333333333335,1.666666666666666,6.666666666666666,8.333333333333334,1.6666666666666667,3.3333333333333335,3.3333333333333335,5.0,0.0,41.66666666666667
1464625435,2020-10-15 04:00:00,Complete,Mobile App,Male,35-44,US-WEST-NM,0.5247057,,,,,,,None of the above,,,,,,,None of the above,,,,Artificial intelligence,,,,,,Self-driving cars,,Robotics,,,1,1,1,7,1,Government,Government,21206,9644,14600,8282,6932,4513,5722,8974,6427,9255,WEST,NM,0.0,0.0,8.333333333333334,6.666666666666666,0.0,0.0,0.0,0.0,0.0,10.0,25.0
1473954717,2020-10-14 18:00:00,Complete,Mobile App,Female,35-44,US-MIDWEST-IL,0.6781494,,,,,,,None of the above,,,Self-driving cars,,,,,,,,,,,None of the above,,,,,,,None of the above,1,5,1,6,2,Nothing,Nothing,27615,27466,6278,1698,2864,2663,1942,43264,4731,28210,MIDWEST,IL,0.0,1.6666666666666667,10.0,10.0,0.0,6.666666666666667,0.0,1.6666666666666667,1.6666666666666667,0.0,31.666666666666668
1480730143,2020-10-14 16:00:00,Complete,Mobile App,Male,25-34,US-WEST-AK,0.4939591,,,,,,,None of the above,,Military drones,,,,Facial recognition algorithms,,,,,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,,Robotics,,,2,2,5,6,3,Can't think of one,Can't think of one,10214,10801,39056,7139,7492,2278,2808,9725,7265,9573,WEST,AK,0.0,3.3333333333333335,6.666666666666666,3.333333333333333,1.6666666666666667,1.6666666666666667,6.666666666666667,1.6666666666666667,3.3333333333333335,10.0,38.33333333333333
149212948,2020-10-15 02:00:00,Complete,Mobile App,Male,25-34,US-SOUTH-MD,0.6998774,Genetic engineering,Brain implants,,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,,Facial recognition algorithms,,Genetic engineering,,,Artificial intelligence,Quantum computing,Nuclear power,,,,,,,Facial recognition algorithms,,7,6,7,7,4,Slower than light space travel,Slower than light space travel,9965,21813,27505,15158,3266,4974,6270,26724,6947,36827,SOUTH,MD,8.333333333333334,8.333333333333334,3.333333333333333,8.333333333333334,10.0,8.333333333333334,10.0,0.0,5.0,10.0,71.66666666666667
1514805296,2020-10-14 20:00:00,Complete,Mobile App,Male,18-24,US-SOUTH-KY,0.5998256,Genetic engineering,,,Artificial intelligence,,,,,Military drones,,,,Facial recognition algorithms,,,Brain implants,,,Quantum computing,Nuclear power,,,Military drones,Self-driving cars,Satellite internet service,Robotics,,,4,1,5,6,2,Internet Controled House,Internet Controled House,27435,23608,22310,12342,8831,5481,4684,7631,5644,77721,SOUTH,KY,3.3333333333333335,3.3333333333333335,5.0,3.333333333333333,5.0,0.0,6.666666666666667,1.6666666666666667,1.6666666666666667,10.0,40.0
1535721879,2020-10-15 02:00:00,Complete,Mobile App,Male,18-24,US-NORTHEAST-NJ,0.4824104,,Brain implants,,,,,,,,,,,,None of the above,,,,Artificial intelligence,Quantum computing,Nuclear power,,,,,Satellite internet service,Robotics,Facial recognition algorithms,,2,2,1,5,4,3D printing organic materials,3D printing organic materials,14163,9369,14003,9907,6551,3370,2444,6425,7391,65581,NORTHEAST,NJ,1.6666666666666667,0.0,5.0,5.0,1.6666666666666667,1.6666666666666667,0.0,3.3333333333333335,5.0,10.0,33.33333333333333
1538256549,2020-10-14 22:00:00,Complete,Mobile App,Female,45-54,US-WEST-WA,1.688547,Genetic engineering,Brain implants,,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,,Robotics,Facial recognition algorithms,,,,Synthetic materials,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,,Robotics,Facial recognition algorithms,,6,7,7,3,4,Foods that are GMO,Foods that are GMO,14135,16963,12982,13636,5063,2853,2262,10436,8941,32508,WEST,WA,6.666666666666667,8.333333333333334,5.0,1.666666666666666,8.333333333333334,10.0,10.0,6.666666666666667,5.0,10.0,71.66666666666666
156961028,2020-10-15 06:00:00,Complete,Mobile App,Female,35-44,US-WEST-WY,0.731154,,,,,,,None of the above,,Military drones,,,,,,,Brain implants,,,,,,,,,,,,None of the above,1,1,1,5,1,None,None,14903,12662,5388,5804,5271,3446,2512,8168,9380,16441,WEST,WY,0.0,1.6666666666666667,8.333333333333334,10.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,23.333333333333332
1633292117,2020-10-14 22:00:00,Complete,Mobile App,Male,18-24,US-WEST-ID,0.4233445,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,1,1,1,6,1,None,None,2611,1883,8516,2876,6494,17170,2601,34501,9542,39115,WEST,ID,0.0,0.0,10.0,10.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,21.666666666666668
1641918164,2020-10-15 00:00:00,Complete,Mobile App,Female,18-24,US-SOUTH-MD,0.8358302,Genetic engineering,,,Artificial intelligence,,Nuclear power,,,,,,,,None of the above,Genetic engineering,,,Artificial intelligence,,,,New vaccine development,,Self-driving cars,Satellite internet service,,Facial recognition algorithms,,5,3,4,5,4,Weapons,Weapons,18739,14356,12928,10599,6388,4246,4353,6704,5456,37054,SOUTH,MD,5.0,0.0,6.666666666666666,3.333333333333333,6.666666666666667,3.3333333333333335,5.0,3.3333333333333335,5.0,10.0,48.333333333333336
1667891305,2020-10-14 17:00:00,Complete,Mobile App,Male,35-44,US-SOUTH-NC,0.7434415,,,,Artificial intelligence,,,,,Military drones,,,,,,Genetic engineering,Brain implants,,,Quantum computing,Nuclear power,,,Military drones,Self-driving cars,Satellite internet service,,Facial recognition algorithms,,4,4,4,4,4,Love the advancement of technology,Love the advancement of technology,71727,6597,2690,1841,6165,1091,881,1158,1122,20444,SOUTH,NC,1.6666666666666667,1.6666666666666667,3.333333333333333,3.333333333333333,5.0,5.0,5.0,5.0,5.0,10.0,45.0
1734556961,2020-10-15 03:00:00,Complete,Mobile App,Male,65+,US-WEST-NV,2.643143,,Brain implants,,,,Nuclear power,,,,,,,,None of the above,,,,,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,,,,7,7,4,5,4,War and bums,War and bums,49984,23708,25313,38912,17884,11749,21652,39748,37563,138393,WEST,NV,3.3333333333333335,0.0,8.333333333333334,3.333333333333333,10.0,10.0,5.0,3.3333333333333335,5.0,10.0,58.333333333333336
1757683325,2020-10-14 17:00:00,Complete,Mobile App,Male,18-24,US-MIDWEST-IA,0.3926544,,Brain implants,,Artificial intelligence,,Nuclear power,,,Military drones,,,Robotics,Facial recognition algorithms,,,Brain implants,,Artificial intelligence,,,,,,Self-driving cars,,,Facial recognition algorithms,,5,2,5,6,4,Weapons,Weapons,18233,10373,6125,17127,7123,9794,5652,19871,15292,24530,MIDWEST,IA,5.0,5.0,6.666666666666666,6.666666666666666,6.666666666666667,1.6666666666666667,6.666666666666667,1.6666666666666667,5.0,10.0,54.99999999999999
1769521194,2020-10-15 08:00:00,Complete,Mobile App,Female,25-34,US-MIDWEST-SD,0.6384113,,,,,,Nuclear power,,,,,,,,None of the above,,,Synthetic materials,,,,,,,,,,,None of the above,3,3,3,2,4,None,None,22481,21658,15221,20567,6965,2895,4014,14182,10888,12188,MIDWEST,SD,1.6666666666666667,0.0,8.333333333333334,10.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,8.333333333333334,5.0,0.0,43.33333333333333
