User ID,Time (UTC),Survey Completion,Publisher Category,Gender,Age,Geography,Weight,Question #1 Answer 1: Genetic engineering,Question #1 Answer 2: Brain implants,Question #1 Answer 3: Synthetic materials,Question #1 Answer 4: Artificial intelligence,Question #1 Answer 5: Quantum computing,Question #1 Answer 6: Nuclear power,Question #1 Answer: None of the above,Question #2 Answer 1: New vaccine development,Question #2 Answer 2: Military drones,Question #2 Answer 3: Self-driving cars,Question #2 Answer 4: Satellite internet service,Question #2 Answer 5: Robotics,Question #2 Answer 6: Facial recognition algorithms,Question #2 Answer: None of the above,Question #3 Answer 1: Genetic engineering,Question #3 Answer 2: Brain implants,Question #3 Answer 3: Synthetic materials,Question #3 Answer 4: Artificial intelligence,Question #3 Answer 5: Quantum computing,Question #3 Answer 6: Nuclear power,Question #3 Answer: None of the above,Question #4 Answer 1: New vaccine development,Question #4 Answer 2: Military drones,Question #4 Answer 3: Self-driving cars,Question #4 Answer 4: Satellite internet service,Question #4 Answer 5: Robotics,Question #4 Answer 6: Facial recognition algorithms,Question #4 Answer: None of the above,Question #5 Answer,Question #6 Answer,Question #7 Answer,Question #8 Answer,Question #9 Answer,Question #10 Synonym Group,Question #10 Raw Response,Response Time #1 (ms),Response Time #2 (ms),Response Time #3 (ms),Response Time #4 (ms),Response Time #5 (ms),Response Time #6 (ms),Response Time #7 (ms),Response Time #8 (ms),Response Time #9 (ms),Response Time #10 (ms),Region,State,Q1_Score,Q2_Score,Q3_Score,Q4_Score,Q5_Score,Q6_Score,Q7_Score,Q8_Score,Q9_Score,Q10_Score,Total_Score
115419145,2020-11-25 16:00:00,Complete,Mobile App,Male,18-24,US-MIDWEST-OH,0.3009891,,,Synthetic materials,Artificial intelligence,Quantum computing,,,,Military drones,Self-driving cars,,Robotics,Facial recognition algorithms,,Genetic engineering,,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,5,4,7,3,4,Targeted advertisements,Targeted advertising,11908,9787,10939,10600,7150,2262,2406,7465,8045,26786,MIDWEST,OH,5.0,6.666666666666667,1.666666666666666,1.666666666666666,6.666666666666667,5.0,10.0,6.666666666666667,5.0,10.0,58.333333333333336
1194662709,2020-11-26 07:00:00,Complete,Mobile App,Male,35-44,US-WEST-AK,0.2358753,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,1,1,1,1,1,Sentient hamsters,Sentient hamsters,2347,2300,1564,1328,4613,1801,2487,1672,1358,17289,WEST,AK,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,40.0
1195193578,2020-11-25 22:00:00,Complete,Mobile App,Male,45-54,US-MIDWEST-ND,0.9702248,,Brain implants,,Artificial intelligence,,,,New vaccine development,,Self-driving cars,,,,,,,,,,Nuclear power,,,,,,,,None of the above,6,7,4,4,4,Social media,Social media,14303,14701,10542,11778,6569,2056,2358,8234,6716,9976,MIDWEST,ND,3.3333333333333335,3.3333333333333335,8.333333333333334,10.0,8.333333333333334,10.0,5.0,5.0,5.0,10.0,68.33333333333334
1227971618,2020-11-26 01:00:00,Complete,Mobile App,Female,35-44,US-SOUTH-AL,1.6851446,,,Synthetic materials,,,Nuclear power,,New vaccine development,Military drones,,,,Facial recognition algorithms,,Genetic engineering,Brain implants,,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,2,5,7,6,5,Fracking,Fracking,25587,11361,9217,11517,4910,10670,2751,6771,8856,20626,SOUTH,AL,3.3333333333333335,5.0,1.666666666666666,0.0,1.6666666666666667,6.666666666666667,10.0,1.6666666666666667,6.666666666666667,10.0,46.666666666666664
1233211420,2020-11-25 16:00:00,Complete,Mobile App,Male,35-44,US-WEST-CO,0.2358753,Genetic engineering,Brain implants,,Artificial intelligence,,,,,,,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,6,1,6,5,2,Tracking software,Tracking software,178325,8848,8993,3208,4287,2355,2102,6328,5250,18696,WEST,CO,5.0,1.6666666666666667,10.0,10.0,8.333333333333334,0.0,8.333333333333334,3.3333333333333335,1.6666666666666667,10.0,58.333333333333336
123768921,2020-11-26 03:00:00,Complete,Mobile App,Male,18-24,US-SOUTH-KY,0.3413121,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,,,Self-driving cars,,Robotics,,,,,,,,,None of the above,,,Self-driving cars,,,,,6,6,3,4,6,Flying homes,Flying homes,27877,18591,12448,12005,7605,3570,5497,14969,6894,21949,SOUTH,KY,10.0,3.3333333333333335,10.0,8.333333333333334,8.333333333333334,8.333333333333334,3.3333333333333335,5.0,8.333333333333334,10.0,75.00000000000001
1251141260,2020-11-25 20:00:00,Complete,Mobile App,Male,35-44,US-MIDWEST-ND,0.4625382,Genetic engineering,,,,Quantum computing,,,New vaccine development,,,,Robotics,Facial recognition algorithms,,Genetic engineering,,,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,,,,Robotics,Facial recognition algorithms,,7,5,7,5,6,Robots,Robots,11959,10249,13990,22318,2730,2469,1792,3732,1914,8012,MIDWEST,ND,3.3333333333333335,5.0,3.333333333333333,5.0,10.0,6.666666666666667,10.0,3.3333333333333335,8.333333333333334,10.0,65.0
1251805958,2020-11-26 17:00:00,Complete,Mobile App,Male,25-34,US-SOUTH-WV,0.4708364,,,,Artificial intelligence,,,,,Military drones,,,,Facial recognition algorithms,,,,,,,,None of the above,,,Self-driving cars,,,,,3,2,6,5,2,None,None,10286,6373,3822,4637,4345,2278,2025,5457,4349,7887,SOUTH,WV,1.6666666666666667,3.3333333333333335,10.0,8.333333333333334,3.3333333333333335,1.6666666666666667,8.333333333333334,3.3333333333333335,1.6666666666666667,0.0,41.66666666666667
1262800612,2020-11-26 03:00:00,Complete,Mobile App,Female,25-34,US-SOUTH-TN,1.5127207,Genetic engineering,Brain implants,,,,Nuclear power,,,Military drones,Self-driving cars,,,,,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,2,7,1,5,2,Any form of self driving technology,Any form of self driving technology,39014,20437,16525,10725,7386,2885,2918,16108,10801,105900,SOUTH,TN,5.0,3.3333333333333335,0.0,0.0,1.6666666666666667,10.0,0.0,3.3333333333333335,1.6666666666666667,10.0,35.0
1273188825,2020-11-26 11:00:00,Complete,Mobile App,Female,18-24,US-SOUTH-GA,1.0965802,,Brain implants,,Artificial intelligence,,Nuclear power,,,,Self-driving cars,,,Facial recognition algorithms,,,Brain implants,,Artificial intelligence,,,,,,Self-driving cars,,,Facial recognition algorithms,,4,4,4,4,4,GPS tracking,GPS tracking,18197,26608,13934,5449,5652,1369,931,10402,4487,32802,SOUTH,GA,5.0,3.3333333333333335,6.666666666666666,6.666666666666666,5.0,5.0,5.0,5.0,5.0,10.0,56.666666666666664
1291921331,2020-11-26 03:00:00,Complete,Mobile App,Female,35-44,US-NORTHEAST-PA,1.1032868,Genetic engineering,,,Artificial intelligence,,,,,Military drones,,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,4,4,7,5,3,None,None,46666,16409,23418,10058,13002,6269,4882,7788,5983,7235,NORTHEAST,PA,3.3333333333333335,3.3333333333333335,10.0,10.0,5.0,5.0,10.0,3.3333333333333335,3.3333333333333335,0.0,53.33333333333334
1327941232,2020-11-25 20:00:00,Complete,Mobile App,Female,18-24,US-SOUTH-DE,1.0965802,Genetic engineering,Brain implants,,Artificial intelligence,,,,,Military drones,Self-driving cars,,,Facial recognition algorithms,,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,4,7,7,5,2,Home smart devices,Home smart devices,52033,8110,14952,8441,6209,2771,2659,7064,6022,497856,SOUTH,DE,5.0,5.0,1.666666666666666,0.0,5.0,10.0,10.0,3.3333333333333335,1.6666666666666667,10.0,51.666666666666664
1338329439,2020-11-25 23:00:00,Complete,Mobile App,Female,25-34,US-SOUTH-AL,1.5127207,Genetic engineering,,,Artificial intelligence,,Nuclear power,,,Military drones,Self-driving cars,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,3,3,4,6,2,,,12350,14528,5877,3272,13144,2473,3789,7667,5174,7076,SOUTH,AL,5.0,5.0,10.0,10.0,3.3333333333333335,3.3333333333333335,5.0,1.6666666666666667,1.6666666666666667,0.0,45.0
1341229671,2020-11-26 04:00:00,Complete,Mobile App,Male,18-24,US-MIDWEST-MO,0.3009891,Genetic engineering,Brain implants,,,Quantum computing,,,,,Self-driving cars,,,Facial recognition algorithms,,,,,Artificial intelligence,,,,,Military drones,,,,,,4,6,5,4,4,Google cars,Google cars,15561,9368,10199,4375,5140,2774,3054,7924,2413,9703,MIDWEST,MO,5.0,3.3333333333333335,8.333333333333334,8.333333333333334,5.0,8.333333333333334,6.666666666666667,5.0,5.0,10.0,65.0
1379426751,2020-11-26 16:00:00,Complete,Mobile App,Female,35-44,US-MIDWEST-OH,1.4860598,,,,,,,None of the above,New vaccine development,,,,,,,,,,,,,None of the above,,,,,,,None of the above,1,1,3,4,2,None,None,90492,22326,10501,20998,7339,5668,8954,32648,13918,114747,MIDWEST,OH,0.0,1.6666666666666667,10.0,10.0,0.0,0.0,3.3333333333333335,5.0,1.6666666666666667,0.0,31.666666666666664
1400332893,2020-11-26 00:00:00,Complete,Mobile App,Male,35-44,US-MIDWEST-IL,0.4625382,,,,,,,None of the above,New vaccine development,,,,Robotics,,,,,Synthetic materials,,,,,New vaccine development,Military drones,,Satellite internet service,,,,4,2,3,5,3,Cancer,Cancer,20387,18358,12559,6304,3617,10588,4867,9140,11433,25061,MIDWEST,IL,0.0,3.3333333333333335,8.333333333333334,5.0,5.0,1.6666666666666667,3.3333333333333335,3.3333333333333335,3.3333333333333335,10.0,43.333333333333336
1419025547,2020-11-25 20:00:00,Complete,Mobile App,Male,18-24,US-WEST-OR,0.153492,Genetic engineering,Brain implants,,Artificial intelligence,,,,,Military drones,Self-driving cars,,Robotics,Facial recognition algorithms,,Genetic engineering,,,Artificial intelligence,,Nuclear power,,,Military drones,Self-driving cars,Satellite internet service,,Facial recognition algorithms,,6,6,7,5,3,Targeted advertisements,Targeted advertisements,25538,7649,8268,8248,3414,2071,2077,4896,4341,49243,WEST,OR,5.0,6.666666666666667,5.0,3.333333333333333,8.333333333333334,8.333333333333334,10.0,3.3333333333333335,3.3333333333333335,10.0,63.33333333333334
1431032136,2020-11-26 05:00:00,Complete,Mobile App,Male,25-34,US-WEST-CO,0.2117406,,,,,,Nuclear power,,New vaccine development,,,,,,,,,,Artificial intelligence,,,,,,,,Robotics,Facial recognition algorithms,,1,1,1,7,2,Hacking algorithms,Hacking algorithms,9234,9202,12807,18745,4097,1978,1536,7279,8385,21213,WEST,CO,1.6666666666666667,1.6666666666666667,8.333333333333334,6.666666666666666,0.0,0.0,0.0,0.0,1.6666666666666667,10.0,30.000000000000004
1445322331,2020-11-26 18:00:00,Complete,Mobile App,Male,35-44,US-SOUTH-FL,0.5245036,,Brain implants,,,,,,New vaccine development,,,,,Facial recognition algorithms,,,,,,,Nuclear power,,,Military drones,,Satellite internet service,Robotics,,,3,3,7,3,4,Gaming,Gaming,20780,14262,15171,9372,6401,2449,3041,8817,8420,21247,SOUTH,FL,1.6666666666666667,3.3333333333333335,8.333333333333334,5.0,3.3333333333333335,3.3333333333333335,10.0,6.666666666666667,5.0,10.0,56.666666666666664
14705530,2020-11-25 22:00:00,Complete,Mobile App,Male,18-24,US-SOUTH-VA,0.3413121,,Brain implants,,Artificial intelligence,,,,,Military drones,Self-driving cars,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,4,6,6,6,4,Internet,Internet,9852,12642,5547,6923,3257,3346,3997,11289,8313,68612,SOUTH,VA,3.3333333333333335,5.0,10.0,10.0,5.0,8.333333333333334,8.333333333333334,1.6666666666666667,5.0,10.0,66.66666666666667
147356772,2020-11-25 22:00:00,Complete,Mobile App,Male,18-24,US-MIDWEST-MO,0.3009891,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,,Facial recognition algorithms,,7,7,7,7,7,I likes this app,I likes this app,47512,13106,9854,9562,26414,13453,10885,7304,5802,109095,MIDWEST,MO,10.0,10.0,0.0,1.666666666666666,10.0,10.0,10.0,0.0,10.0,10.0,71.66666666666666
1483809159,2020-11-25 23:00:00,Complete,Mobile App,Male,18-24,US-MIDWEST-KS,0.3009891,,,,Artificial intelligence,,,,,Military drones,,,,,,,,,,,,None of the above,,,,,,,None of the above,6,3,4,4,4,Covid-19 vaccine,Covid-19 vaccine,14744,12456,56971,5613,4151,3626,3843,9319,13971,94658,MIDWEST,KS,1.6666666666666667,1.6666666666666667,10.0,10.0,8.333333333333334,3.3333333333333335,5.0,5.0,5.0,10.0,60.00000000000001
1490424167,2020-11-26 00:00:00,Complete,Mobile App,Female,18-24,US-NORTHEAST-NY,0.7179458,Genetic engineering,Brain implants,Synthetic materials,,,,,New vaccine development,,,,,,,,,,,,,None of the above,,,,,,,None of the above,1,1,1,4,3,Companies using fetal tissue for testing.. campbells Pepsi co just to name a couple. Completely disgusts me,Companies using fetal tissue for testing.. campbells Pepsi co just to name a couple. Completely disgusts me,16003,8547,9734,11139,4474,5182,2834,10828,8345,50646,NORTHEAST,NY,5.0,1.6666666666666667,10.0,10.0,0.0,0.0,0.0,5.0,3.3333333333333335,10.0,45.0
1579862150,2020-11-26 15:00:00,Complete,Mobile App,Male,25-34,US-MIDWEST-IA,0.4152113,,,,,,,None of the above,New vaccine development,,,,,,,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,1,3,4,7,5,None,None,17753,11952,7617,8087,4223,2447,3163,11574,10264,12777,MIDWEST,IA,0.0,1.6666666666666667,0.0,0.0,0.0,3.3333333333333335,5.0,0.0,6.666666666666667,0.0,16.666666666666668
158012619,2020-11-27 08:00:00,Complete,Mobile App,Male,45-54,US-SOUTH-AL,1.1002041,,,,,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,,,Facial recognition algorithms,,,,,,,Nuclear power,,,,Self-driving cars,,,,,2,5,4,5,2,Lack of wifi,Lack of wifi,19020,13913,11194,11954,5967,4701,3882,8134,9452,41932,SOUTH,AL,1.6666666666666667,6.666666666666667,8.333333333333334,8.333333333333334,1.6666666666666667,6.666666666666667,5.0,3.3333333333333335,1.6666666666666667,10.0,53.333333333333336
1651507228,2020-11-26 02:00:00,Complete,Mobile App,Male,35-44,US-SOUTH-OK,0.5245036,,,,Artificial intelligence,,,,,,,,,,None of the above,,,,,,,None of the above,,Military drones,,,,,,3,3,5,4,4,Face recognition,Face recognition,12200,19701,15873,8129,4778,3107,6276,8086,7175,18614,SOUTH,OK,1.6666666666666667,0.0,10.0,8.333333333333334,3.3333333333333335,3.3333333333333335,6.666666666666667,5.0,5.0,10.0,53.33333333333333
1686286754,2020-11-25 16:00:00,Complete,Mobile App,Female,25-34,US-MIDWEST-IA,1.3340062,,,,Artificial intelligence,,Nuclear power,,New vaccine development,,Self-driving cars,,Robotics,,,,,,,,,None of the above,,,,,,,None of the above,3,4,3,4,4,5g,5g,11395,11900,6709,65512,6323,6891,3482,21471,4635,55693,MIDWEST,IA,3.3333333333333335,5.0,10.0,10.0,3.3333333333333335,5.0,3.3333333333333335,5.0,5.0,10.0,60.00000000000001
1690342985,2020-11-26 16:00:00,Complete,Mobile App,Male,55-64,US-NORTHEAST-NJ,2.1614142,,,,,,,None of the above,,Military drones,,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,4,2,4,5,2,,na,34026,19157,11678,10549,10672,4662,12145,14894,9039,24290,NORTHEAST,NJ,0.0,3.3333333333333335,10.0,10.0,5.0,1.6666666666666667,5.0,3.3333333333333335,1.6666666666666667,0.0,40.0
1729322171,2020-11-26 10:00:00,Complete,Mobile App,Male,18-24,US-SOUTH-TN,0.3413121,,,,,,,None of the above,,,,,,Facial recognition algorithms,,,,,Artificial intelligence,,,,New vaccine development,,Self-driving cars,Satellite internet service,Robotics,,,4,1,7,7,3,Robots able to learn,Robots able to learn,16428,48035,41324,12576,7472,3654,3101,8653,19544,51670,SOUTH,TN,0.0,1.6666666666666667,8.333333333333334,3.333333333333333,5.0,0.0,10.0,0.0,3.3333333333333335,10.0,41.666666666666664
1754023551,2020-11-26 12:00:00,Complete,Mobile App,Male,25-34,US-SOUTH-GA,0.4708364,Genetic engineering,Brain implants,,,,,,,Military drones,,,,,,Genetic engineering,,Synthetic materials,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,2,1,5,5,4,Social media,Social Media,37590,303808,18016,8626,11099,1711,2188,6380,6070,97206,SOUTH,GA,3.3333333333333335,1.6666666666666667,3.333333333333333,0.0,1.6666666666666667,0.0,6.666666666666667,3.3333333333333335,5.0,10.0,35.0
1780912402,2020-11-25 16:00:00,Complete,Mobile App,Female,18-24,US-WEST-NV,0.4931448,,Brain implants,,,,Nuclear power,,,Military drones,Self-driving cars,,,Facial recognition algorithms,,,,,,,Nuclear power,,New vaccine development,,Self-driving cars,,,,,3,3,2,5,3,,,8794,8168,7270,6369,4911,1841,4830,5229,6156,20378,WEST,NV,3.3333333333333335,5.0,8.333333333333334,6.666666666666666,3.3333333333333335,3.3333333333333335,1.6666666666666667,3.3333333333333335,3.3333333333333335,0.0,38.333333333333336
1783090795,2020-11-26 00:00:00,Complete,Mobile App,Male,35-44,US-SOUTH-TX,0.5245036,,,,,,,None of the above,,,,,,,None of the above,Genetic engineering,,Synthetic materials,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,1,1,1,7,1,None,None,11051,10739,27777,9117,7503,3399,4178,12059,8408,10405,SOUTH,TX,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333333
1788961679,2020-11-25 15:00:00,Complete,Mobile App,Male,65+,US-SOUTH-MS,6.7068509,,Brain implants,,Artificial intelligence,,,,,Military drones,,,,,,,,,Artificial intelligence,,,,,,Self-driving cars,Satellite internet service,,Facial recognition algorithms,,7,5,6,4,6,3d printing,3d printing,18573,15677,9826,10870,15087,5493,3382,10379,6679,20717,SOUTH,MS,3.3333333333333335,1.6666666666666667,8.333333333333334,5.0,10.0,6.666666666666667,8.333333333333334,5.0,8.333333333333334,10.0,66.66666666666667
1796796427,2020-11-25 22:00:00,Complete,Mobile App,Male,18-24,US-MIDWEST-OH,0.3009891,Genetic engineering,Brain implants,,Artificial intelligence,,,,New vaccine development,Military drones,Self-driving cars,,,Facial recognition algorithms,,,,,,,,None of the above,,,Self-driving cars,,,,,5,4,4,5,4,Self Driving Cars,Self Driving Cars,13872,12840,11696,5420,4015,4352,2156,7684,6330,8769,MIDWEST,OH,5.0,6.666666666666667,10.0,8.333333333333334,6.666666666666667,5.0,5.0,3.3333333333333335,5.0,10.0,65.0
1819719081,2020-11-25 19:00:00,Complete,Mobile App,Male,45-54,US-NORTHEAST-PA,0.7203184,Genetic engineering,,,Artificial intelligence,,,,,Military drones,Self-driving cars,,,,,Genetic engineering,,,Artificial intelligence,,,,,,Self-driving cars,,Robotics,,,5,5,4,4,5,Voteing machines,Voteing machines,40251,27880,21934,23173,8295,7066,5972,30055,15525,45451,NORTHEAST,PA,3.3333333333333335,3.3333333333333335,6.666666666666666,6.666666666666666,6.666666666666667,6.666666666666667,5.0,5.0,6.666666666666667,10.0,60.0
1830561057,2020-11-26 02:00:00,Complete,Mobile App,Female,18-24,US-SOUTH-WV,1.0965802,,Brain implants,,Artificial intelligence,Quantum computing,Nuclear power,,,,Self-driving cars,,Robotics,,,,,,,,,None of the above,,,,,,,None of the above,7,5,4,4,3,,,29926,33297,15189,9287,16581,20256,7166,10309,13734,12249,SOUTH,WV,6.666666666666667,3.3333333333333335,10.0,10.0,10.0,6.666666666666667,5.0,5.0,3.3333333333333335,0.0,60.0
