User ID,Time (UTC),Survey Completion,Publisher Category,Gender,Age,Geography,Weight,Question #1 Answer 1: Genetic engineering,Question #1 Answer 2: Brain implants,Question #1 Answer 3: Synthetic materials,Question #1 Answer 4: Artificial intelligence,Question #1 Answer 5: Quantum computing,Question #1 Answer 6: Nuclear power,Question #1 Answer: None of the above,Question #2 Answer 1: New vaccine development,Question #2 Answer 2: Military drones,Question #2 Answer 3: Self-driving cars,Question #2 Answer 4: Satellite internet service,Question #2 Answer 5: Robotics,Question #2 Answer 6: Facial recognition algorithms,Question #2 Answer: None of the above,Question #3 Answer 1: Genetic engineering,Question #3 Answer 2: Brain implants,Question #3 Answer 3: Synthetic materials,Question #3 Answer 4: Artificial intelligence,Question #3 Answer 5: Quantum computing,Question #3 Answer 6: Nuclear power,Question #3 Answer: None of the above,Question #4 Answer 1: New vaccine development,Question #4 Answer 2: Military drones,Question #4 Answer 3: Self-driving cars,Question #4 Answer 4: Satellite internet service,Question #4 Answer 5: Robotics,Question #4 Answer 6: Facial recognition algorithms,Question #4 Answer: None of the above,Question #5 Answer,Question #6 Answer,Question #7 Answer,Question #8 Answer,Question #9 Answer,Question #10 Synonym Group,Question #10 Raw Response,Response Time #1 (ms),Response Time #2 (ms),Response Time #3 (ms),Response Time #4 (ms),Response Time #5 (ms),Response Time #6 (ms),Response Time #7 (ms),Response Time #8 (ms),Response Time #9 (ms),Response Time #10 (ms),Region,State,Q1_Score,Q2_Score,Q3_Score,Q4_Score,Q5_Score,Q6_Score,Q7_Score,Q8_Score,Q9_Score,Q10_Score,Total_Score
1257530187,2020-08-20 13:00:00,Complete,Mobile App,Male,25-34,US-SOUTH-WV,0.808048,Genetic engineering,,,Artificial intelligence,,Nuclear power,,,Military drones,,,,Facial recognition algorithms,,,,,Artificial intelligence,,,,,,Self-driving cars,Satellite internet service,,Facial recognition algorithms,,3,2,5,6,2,Social media,Social media,12996,11119,16344,9661,6696,3666,2653,8151,3823,32630,SOUTH,WV,5.0,3.3333333333333335,8.333333333333334,5.0,3.3333333333333335,1.6666666666666667,6.666666666666667,1.6666666666666667,1.6666666666666667,10.0,46.666666666666664
1259499162,2020-08-20 01:00:00,Complete,Mobile App,Male,35-44,US-SOUTH-TN,0.7750838,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,,,Self-driving cars,,,,,1,1,1,2,4,Technology makes life easier but makes people more lazy. My concern would be the future of mankind and the ability to perform simple tasks or have common sense,Technology makes life easier but makes people more lazy. My concern would be the future of mankind and the ability to perform simple tasks or have common sense,22332,20011,13251,11810,8062,4235,2533,19737,21868,170416,SOUTH,TN,0.0,0.0,10.0,8.333333333333334,0.0,0.0,0.0,8.333333333333334,5.0,10.0,41.66666666666667
1285242701,2020-08-19 21:00:00,Complete,Mobile App,Female,35-44,US-WEST-AZ,0.6616435,,Brain implants,,Artificial intelligence,,,,,Military drones,,,,,,Genetic engineering,,,,,,,,,Self-driving cars,,,,,6,1,4,4,4,,,27603,14037,7451,12079,4805,3497,3805,7384,3293,25646,WEST,AZ,3.3333333333333335,1.6666666666666667,8.333333333333334,8.333333333333334,8.333333333333334,0.0,5.0,5.0,5.0,0.0,45.0
1293373201,2020-08-20 20:00:00,Complete,Mobile App,Male,18-24,US-MIDWEST-ND,0.6822932,,,,Artificial intelligence,,Nuclear power,,,Military drones,Self-driving cars,,,,,,,,,,,None of the above,,,,,,,None of the above,3,4,1,4,3,,,33738,15633,28785,4777,7479,5174,2707,51761,10180,22421,MIDWEST,ND,3.3333333333333335,3.3333333333333335,10.0,10.0,3.3333333333333335,5.0,0.0,5.0,3.3333333333333335,0.0,43.333333333333336
1308211746,2020-08-19 22:00:00,Complete,Mobile App,Male,65+,US-SOUTH-DE,2.0480643,,,,Artificial intelligence,,Nuclear power,,,Military drones,,,Robotics,,,,,,,,,None of the above,,,Self-driving cars,Satellite internet service,,,,5,4,5,5,5,Atomicy,Atomicy,26341,12192,9357,9509,4357,1970,3839,8536,3873,16878,SOUTH,DE,3.3333333333333335,3.3333333333333335,10.0,6.666666666666666,6.666666666666667,5.0,6.666666666666667,3.3333333333333335,6.666666666666667,10.0,61.666666666666664
131755380,2020-08-20 12:00:00,Complete,Mobile App,Female,25-34,US-SOUTH-WV,0.8371508,,,,,,Nuclear power,,,Military drones,,,,Facial recognition algorithms,,,,,Artificial intelligence,,,,,,Self-driving cars,Satellite internet service,,,,1,3,7,7,3,All technology can be concerning if it gets into the wrong hands.,All technology can be concerning if it gets into the wrong hands.,18024,19471,16485,6473,2662,2676,2219,7834,7225,43170,SOUTH,WV,1.6666666666666667,3.3333333333333335,8.333333333333334,6.666666666666666,0.0,3.3333333333333335,10.0,0.0,3.3333333333333335,10.0,46.666666666666664
1325430354,2020-08-20 11:00:00,Complete,Mobile App,Male,45-54,US-WEST-WA,1.6254389,,,,Artificial intelligence,,Nuclear power,,,,,,,Facial recognition algorithms,,,,,Artificial intelligence,,,,,,,,,,None of the above,5,3,5,6,3,Cybercrime,Cybercrime,70220,12281,10162,23212,3642,4286,5472,8429,6388,24384,WEST,WA,3.3333333333333335,1.6666666666666667,8.333333333333334,10.0,6.666666666666667,3.3333333333333335,6.666666666666667,1.6666666666666667,3.3333333333333335,10.0,55.0
1335979888,2020-08-19 16:00:00,Complete,Mobile App,Female,35-44,US-SOUTH-WV,0.8029994,Genetic engineering,Brain implants,,,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,,Facial recognition algorithms,,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,,,,,,,None of the above,5,4,5,3,4,Cell phone,Cell phones,30985,9975,8981,8832,3243,3225,2355,11339,5670,19894,SOUTH,WV,5.0,8.333333333333334,0.0,10.0,6.666666666666667,5.0,6.666666666666667,6.666666666666667,5.0,10.0,63.33333333333333
1362757595,2020-08-19 17:00:00,Complete,Mobile App,Female,25-34,US-MIDWEST-WI,0.4862478,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,1,1,1,1,1,Nome,Nome,4799,2340,1790,1144,5068,3562,1365,1085,1069,6690,MIDWEST,WI,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,30.0
1369636980,2020-08-19 22:00:00,Complete,Mobile App,Male,18-24,US-MIDWEST-MI,0.6822932,,,,,,,None of the above,,Military drones,,,,Facial recognition algorithms,,,,Synthetic materials,,Quantum computing,Nuclear power,,,,Self-driving cars,Satellite internet service,,,,3,2,5,4,3,Green power,Green power,46160,15023,8781,8123,6486,3312,2520,7888,6538,13204,MIDWEST,MI,0.0,3.3333333333333335,5.0,6.666666666666666,3.3333333333333335,1.6666666666666667,6.666666666666667,5.0,3.3333333333333335,10.0,45.0
1370402024,2020-08-19 19:00:00,Complete,Mobile App,Female,35-44,US-SOUTH-LA,0.8029994,,Brain implants,,,Quantum computing,Nuclear power,,,Military drones,,,,,,,,,,,,None of the above,,,,Satellite internet service,,,,4,6,5,7,2,Cell phone,Cellular devices,37945,116208,32607,9496,9676,2125,3191,8438,6111,34530,SOUTH,LA,5.0,1.6666666666666667,10.0,8.333333333333334,5.0,8.333333333333334,6.666666666666667,0.0,1.6666666666666667,10.0,56.666666666666664
1400571436,2020-08-19 21:00:00,Complete,Mobile App,Male,25-34,US-NORTHEAST-NJ,0.5084801,,,,,,,None of the above,,,Self-driving cars,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,1,7,7,4,1,Webcams,Webcams,9834,5238,2808,1339,6844,2397,3575,44192,8146,99752,NORTHEAST,NJ,0.0,3.3333333333333335,10.0,10.0,0.0,10.0,10.0,5.0,0.0,10.0,58.333333333333336
141648699,2020-08-20 10:00:00,Complete,Mobile App,Male,45-54,US-SOUTH-SC,1.9727035,,,,,,Nuclear power,,,Military drones,,,,Facial recognition algorithms,,,,,Artificial intelligence,Quantum computing,,,,,,Satellite internet service,,,,4,4,4,5,3,None,None,11333,12135,6593,4626,4680,1286,1019,8281,5683,5666,SOUTH,SC,1.6666666666666667,3.3333333333333335,6.666666666666666,8.333333333333334,5.0,5.0,5.0,3.3333333333333335,3.3333333333333335,0.0,41.66666666666667
1440270149,2020-08-21 06:00:00,Complete,Mobile App,Female,65+,US-NORTHEAST-NJ,1.3352018,Genetic engineering,Brain implants,,Artificial intelligence,,Nuclear power,,,,Self-driving cars,,Robotics,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,4,6,6,4,3,None,None,22754,14359,12491,9785,14009,2978,3015,12074,9451,29329,NORTHEAST,NJ,6.666666666666667,5.0,10.0,10.0,5.0,8.333333333333334,8.333333333333334,5.0,3.3333333333333335,0.0,61.66666666666668
1467664908,2020-08-20 00:00:00,Complete,Mobile App,Female,45-54,US-NORTHEAST-NY,1.2860715,,,,Artificial intelligence,,,,,,,Satellite internet service,,,,,,Synthetic materials,Artificial intelligence,,,,,,,,Robotics,,,7,7,4,6,5,U mentioned them,U mentioned them,9484,8777,2384,4487,4840,3689,2959,3301,1316,12967,NORTHEAST,NY,1.6666666666666667,1.6666666666666667,6.666666666666666,8.333333333333334,10.0,10.0,5.0,1.6666666666666667,6.666666666666667,10.0,61.666666666666664
150276221,2020-08-19 21:00:00,Complete,Mobile App,Female,45-54,US-NORTHEAST-NH,1.2860715,Genetic engineering,,,,,,,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,4,4,4,2,5,Bio-engineering,Bio-engineering,16294,15945,8019,6104,7162,4950,3108,10594,7908,41781,NORTHEAST,NH,1.6666666666666667,0.0,10.0,10.0,5.0,5.0,5.0,8.333333333333334,6.666666666666667,10.0,61.666666666666664
151169697,2020-08-20 07:00:00,Complete,Mobile App,Female,55-64,US-MIDWEST-MO,2.1320579,,,,,,Nuclear power,,,,Self-driving cars,,,,,,,,,,Nuclear power,,New vaccine development,,Self-driving cars,,,,,4,6,4,5,5,Can't think of any,Can't think of any,12817,12020,17823,7524,6237,2883,4945,9134,8147,29929,MIDWEST,MO,1.6666666666666667,1.6666666666666667,8.333333333333334,6.666666666666666,5.0,8.333333333333334,5.0,3.3333333333333335,6.666666666666667,10.0,56.66666666666667
151366525,2020-08-20 01:00:00,Complete,Mobile App,Male,45-54,US-WEST-CA,1.6254389,,,,,,Nuclear power,,,,,,,,None of the above,,,,Artificial intelligence,,,,,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,2,3,3,4,2,Anything being developed in China,Anything being developed in China,17004,9829,12457,14692,5677,6183,3131,8772,7504,17993,WEST,CA,1.6666666666666667,0.0,8.333333333333334,1.666666666666666,1.6666666666666667,3.3333333333333335,3.3333333333333335,5.0,1.6666666666666667,10.0,36.666666666666664
1524187803,2020-08-20 14:00:00,Complete,Mobile App,Female,25-34,US-SOUTH-WV,0.8371508,,Brain implants,,Artificial intelligence,,,,New vaccine development,Military drones,Self-driving cars,,Robotics,Facial recognition algorithms,,,,Synthetic materials,,,Nuclear power,,,,,Satellite internet service,,,,7,7,7,3,2,,Idk,11882,70338,9664,9378,3208,1976,1490,9986,7973,5523,SOUTH,WV,3.3333333333333335,8.333333333333334,6.666666666666666,8.333333333333334,10.0,10.0,10.0,6.666666666666667,1.6666666666666667,0.0,65.0
1525672760,2020-08-20 17:00:00,Complete,Mobile App,Male,18-24,US-WEST-ID,0.9678899,,,,,,,None of the above,,,,,,,None of the above,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,1,3,1,7,1,"Technology is not the problem, humans trying to control other humans as the problem","Technology is not the problem, humans trying to control other humans as the problem",10537,7339,11705,6439,3563,6029,2642,9049,14864,36901,WEST,ID,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,10.0,13.333333333333334
1530841219,2020-08-20 01:00:00,Complete,Mobile App,Male,35-44,US-SOUTH-OK,0.7750838,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,,Military drones,,,,Facial recognition algorithms,,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,7,3,7,7,3,Machine learning,Machine learning,23631,16367,15416,9106,8114,7796,3674,13578,9453,17023,SOUTH,OK,10.0,3.3333333333333335,0.0,0.0,10.0,3.3333333333333335,10.0,0.0,3.3333333333333335,10.0,50.00000000000001
1562428347,2020-08-19 19:00:00,Complete,Mobile App,Female,35-44,US-MIDWEST-IL,0.4664114,Genetic engineering,,,,,Nuclear power,,New vaccine development,Military drones,,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,4,2,6,5,2,Wind. A,Wind. A,33313,13781,16305,8846,9560,3770,32364,22136,24381,28912,MIDWEST,IL,3.3333333333333335,5.0,10.0,10.0,5.0,1.6666666666666667,8.333333333333334,3.3333333333333335,1.6666666666666667,10.0,58.333333333333336
1568290168,2020-08-20 06:00:00,Complete,Mobile App,Female,45-54,US-WEST-AK,1.6839811,Genetic engineering,Brain implants,,Artificial intelligence,,,,New vaccine development,,Self-driving cars,,,,,,,,,,,None of the above,,,,,,,None of the above,4,4,4,4,3,Genetic engineering of foods,Genetic engineering of foods,24973,18364,10234,9049,7191,2677,3458,14224,14524,24352,WEST,AK,5.0,3.3333333333333335,10.0,10.0,5.0,5.0,5.0,5.0,3.3333333333333335,10.0,61.66666666666667
1573882004,2020-08-20 09:00:00,Complete,Mobile App,Female,25-34,US-NORTHEAST-MA,0.5267936,,Brain implants,,,,,,,,,,,,None of the above,,,,,,,None of the above,,,Self-driving cars,,,,,1,1,1,6,2,I can't think of one,I can't think of one,20520,9776,11582,7629,3177,1829,1869,4842,6056,19641,NORTHEAST,MA,1.6666666666666667,0.0,10.0,8.333333333333334,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,10.0,33.333333333333336
1580894079,2020-08-21 02:00:00,Complete,Mobile App,Female,35-44,US-SOUTH-WV,0.8029994,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,1,1,1,1,1,None,None,13763,13744,10839,7722,3707,3194,2452,16870,8906,9694,SOUTH,WV,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,30.0
1610198969,2020-08-19 15:00:00,Complete,Mobile App,Female,55-64,US-MIDWEST-OH,2.1320579,,Brain implants,,Artificial intelligence,,Nuclear power,,,,,,,,None of the above,,,,Artificial intelligence,,Nuclear power,,,,,Satellite internet service,,,,5,4,6,3,3,,Not sure,25561,24227,16465,15165,7750,3391,4673,19199,18301,17341,MIDWEST,OH,5.0,0.0,6.666666666666666,8.333333333333334,6.666666666666667,5.0,8.333333333333334,6.666666666666667,3.3333333333333335,0.0,50.0
1676659053,2020-08-19 23:00:00,Complete,Mobile App,Male,35-44,US-MIDWEST-KS,0.450197,,Brain implants,,Artificial intelligence,,,,,,Self-driving cars,,,,,,,,Artificial intelligence,,,,New vaccine development,,,,,,,7,7,3,7,1,Teleportation,Teleportation,17896,14667,8272,12768,31354,1764,2530,7612,4433,22975,MIDWEST,KS,3.3333333333333335,1.6666666666666667,8.333333333333334,8.333333333333334,10.0,10.0,3.3333333333333335,0.0,0.0,10.0,55.00000000000001
1680128936,2020-08-19 19:00:00,Complete,Mobile App,Male,25-34,US-WEST-NV,0.6658034,,,,,,,None of the above,,,,,,,None of the above,Genetic engineering,,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,,,,,,,None of the above,2,2,4,6,3,,Na,10394,8481,11428,9267,4921,2543,4282,11648,7152,7885,WEST,NV,0.0,0.0,1.666666666666666,10.0,1.6666666666666667,1.6666666666666667,5.0,1.6666666666666667,3.3333333333333335,0.0,25.0
1687879056,2020-08-20 11:00:00,Complete,Mobile App,Female,55-64,US-WEST-AK,3.0245023,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,1,1,1,1,1,Nothing,Nothing,9470,5271,5512,4083,3165,4763,3787,4351,3995,5899,WEST,AK,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,30.0
1765378482,2020-08-20 00:00:00,Complete,Mobile App,Female,18-24,US-NORTHEAST-VT,0.7658089,,Brain implants,,Artificial intelligence,Quantum computing,,,,,,,,Facial recognition algorithms,,Genetic engineering,,,,,,,,,,,,,None of the above,7,3,5,3,7,,Idk,18382,10691,12906,4991,3010,4606,4070,10545,5933,66525,NORTHEAST,VT,5.0,1.6666666666666667,8.333333333333334,10.0,10.0,3.3333333333333335,6.666666666666667,6.666666666666667,10.0,0.0,61.666666666666664
1786833973,2020-08-19 16:00:00,Complete,Mobile App,Female,25-34,US-WEST-UT,0.6897831,,,,,,Nuclear power,,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,2,2,2,4,3,,No idea,20030,12250,7431,4476,7829,2769,2350,8791,7373,15347,WEST,UT,1.6666666666666667,0.0,10.0,10.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,5.0,3.3333333333333335,0.0,35.0
178731446,2020-08-19 22:00:00,Complete,Mobile App,Female,35-44,US-NORTHEAST-RI,0.5053031,Genetic engineering,Brain implants,Synthetic materials,,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,,,Facial recognition algorithms,,Genetic engineering,,Synthetic materials,Artificial intelligence,,,,New vaccine development,,Self-driving cars,,,,,7,1,4,5,7,Metal bone bonding,Metal bone bonding,25242,16090,8786,16330,4355,6119,3092,12343,13735,17273,NORTHEAST,RI,6.666666666666667,6.666666666666667,5.0,6.666666666666666,10.0,0.0,5.0,3.3333333333333335,10.0,10.0,63.333333333333336
1816253606,2020-08-19 18:00:00,Complete,Mobile App,Female,25-34,US-MIDWEST-IN,0.4862478,,Brain implants,Synthetic materials,Artificial intelligence,,,,New vaccine development,,Self-driving cars,,Robotics,,,Genetic engineering,,Synthetic materials,,,Nuclear power,,,,,Satellite internet service,Robotics,,,1,1,1,1,4,Computer engineering,Computer engineering,14596,7016,13685,8933,4803,3908,1993,10558,3426,16516,MIDWEST,IN,5.0,5.0,5.0,6.666666666666666,0.0,0.0,0.0,10.0,5.0,10.0,46.666666666666664
1838799285,2020-08-20 04:00:00,Complete,Mobile App,Male,45-54,US-NORTHEAST-ME,1.2413624,,,,,,Nuclear power,,,,Self-driving cars,,,Facial recognition algorithms,,Genetic engineering,,Synthetic materials,Artificial intelligence,Quantum computing,,,,Military drones,Self-driving cars,,Robotics,,,2,6,6,5,4,Self driving 18 wheelers,Self driving 18 wheelers,25307,11301,15259,9270,6843,2818,3093,14512,10113,32348,NORTHEAST,ME,1.6666666666666667,3.3333333333333335,3.333333333333333,5.0,1.6666666666666667,8.333333333333334,8.333333333333334,3.3333333333333335,5.0,10.0,50.0
18645241,2020-08-20 18:00:00,Complete,Mobile App,Male,25-34,US-SOUTH-VA,0.808048,,,,,,,None of the above,,Military drones,,,,Facial recognition algorithms,,,,,,,,None of the above,,Military drones,,,,Facial recognition algorithms,,4,1,7,5,1,Nanotechnology,Nanotechnology,40994,9684,4149,6872,6835,2376,2687,8792,5916,22634,SOUTH,VA,0.0,3.3333333333333335,10.0,6.666666666666666,5.0,0.0,10.0,3.3333333333333335,0.0,0.0,38.333333333333336
1898746986,2020-08-20 04:00:00,Complete,Mobile App,Male,18-24,US-WEST-NM,0.9678899,,,,,,,None of the above,,,,Satellite internet service,,Facial recognition algorithms,,,,,,,,None of the above,,,,Satellite internet service,,,,3,3,6,5,2,Cant think of any at the moment,Cant think of any at the moment,14418,12161,10612,6938,14449,8557,11593,10334,6991,86684,WEST,NM,0.0,3.3333333333333335,10.0,8.333333333333334,3.3333333333333335,3.3333333333333335,8.333333333333334,3.3333333333333335,1.6666666666666667,10.0,51.666666666666664
1927175988,2020-08-19 22:00:00,Complete,Mobile App,Female,35-44,US-NORTHEAST-PA,0.5053031,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,5,5,5,4,4,Artificial intelligence,Artificial intelligence,15194,8461,2851,6288,7158,4518,3962,50610,35172,82122,NORTHEAST,PA,0.0,0.0,10.0,10.0,6.666666666666667,6.666666666666667,6.666666666666667,5.0,5.0,10.0,60.0
2062991519,2020-08-19 18:00:00,Complete,Mobile App,Female,65+,US-SOUTH-SC,2.1218278,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,,,Self-driving cars,,Robotics,Facial recognition algorithms,,,,,,,,None of the above,,,Self-driving cars,,Robotics,Facial recognition algorithms,,7,5,5,4,4,,Not sure,79273,70045,35211,33225,13611,9125,9505,19732,75369,41729,SOUTH,SC,10.0,5.0,10.0,5.0,10.0,6.666666666666667,6.666666666666667,5.0,5.0,0.0,63.33333333333333
2074526072,2020-08-20 13:00:00,Complete,Mobile App,Male,55-64,US-SOUTH-AL,3.5430601,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,4,3,5,4,4,Vaccines,Vaccines,25233,7020,8363,5341,5673,3791,3217,13524,3843,10544,SOUTH,AL,0.0,0.0,10.0,10.0,5.0,3.3333333333333335,6.666666666666667,5.0,5.0,10.0,55.0
